"","V1","V2","V3","V4","V5","V6","V7","V8"
"15",8.7279295492194e-05,0.000549103346014503,0.00487294756563591,0.011844443042674,0.0428782037947583,1.0902072556378,0.461107309475053,0.97839258788716
"16",8.96405819051442e-05,0.000632742815771024,0.00408301789069915,0.0125379530838301,0.0406891336462095,1.13325716372523,0.503531977474515,0.976352092987707
"17",8.77762105195138e-05,0.000590900629647315,0.0049824748597283,0.0117639637820512,0.0310962097223957,1.13268399644109,0.516948760445737,0.969341523386443
"18",8.28726818968127e-05,0.000620711547623011,0.00467536912210666,0.0104186885157774,0.0304329438222936,1.24803089711958,0.440466345764569,0.976938756710125
"19",8.62091347259318e-05,0.000672493853113031,0.00504730689522004,0.00802562628832755,0.0369391917683567,1.27005576460067,0.499407599414393,0.965317185739747
"20",8.46174812786755e-05,0.000625988556466107,0.00496813603536088,0.0188996435995838,0.0397670377500473,1.26863813505328,0.532053105286685,0.95682383257256
"21",8.48576004677768e-05,0.00059782836924013,0.00505441564347235,0.0120156332234803,0.0421498389639288,1.31578603024335,0.377869631281983,0.972794760672223
"22",8.59687081536729e-05,0.000503617854689201,0.00510573689903189,0.0161999325938875,0.0398934765930056,1.15982678439282,0.424636014196879,0.952267690109878
"23",8.59687081536729e-05,0.000503617854689201,0.00510573689903189,0.0161999325938875,0.0398934765930056,1.15982678439282,0.424636014196879,0.952267690109878
"24",7.84680527609172e-05,0.00045397479427252,0.00543382013131918,0.0162481429565966,0.0380571112002073,1.25102296268512,0.460644473458612,0.942119599895321
"25",7.13538803129066e-05,0.00049304711809097,0.00492723475614721,0.0107913920954252,0.0379156060483287,1.21380437985429,0.501426844604322,0.952822109966749
"26",7.19987613000619e-05,0.000502451729009104,0.00565986331326477,0.00530181446628321,0.0426521622769672,1.02629785862368,0.497449840166601,0.950746256058073
"27",6.9405618297743e-05,0.000423970491581136,0.00628820448532066,0.005,0.0412621816753995,0.996372995988002,0.526401781976543,0.950296214318293
"28",7.32181350874722e-05,0.000364388238794274,0.00657033468423463,0.00875731080284159,0.0474895993904672,0.906953930663804,0.445391261512357,0.943010558591733
"29",8.29967184578608e-05,0.000355713083217606,0.00577181464501141,0.00869942092729691,0.0492854995261843,1.09354161938527,0.361892120985247,0.943514904440608
"30",9.41554992752522e-05,0.000422331063960114,0.00572943829084394,0.0103403734753197,0.0547108542518619,1.07275985106677,0.384368681977055,0.941265259900412
"31",9.41554992752522e-05,0.000422331063960114,0.00572943829084394,0.0103403734753197,0.0547108542518619,1.07275985106677,0.384368681977055,0.941265259900412
"32",9.12371476491619e-05,0.000392052818729157,0.00603672669958991,0.005,0.052004599723408,1.18833783841873,0.3,0.92923541061425
"33",8.83587009836533e-05,0.000392625786627718,0.00628819599186352,0.00894037257866412,0.0446625042912029,1.19143466703113,0.531970129293474,0.925735529393597
"34",9.19391876364001e-05,0.000431229475351932,0.00630905876435266,0.0155867886581498,0.0460129996612087,1.20951349384264,0.501598732271589,0.935623101313404
"35",9.60903051916522e-05,0.000473371571069241,0.00531530442384767,0.023902646548924,0.0432444726549007,1.31810653577755,0.470224958987885,0.935557890180084
"36",9.23153489793098e-05,0.00030535036911203,0.00433247020522408,0.0127467597570274,0.0372540420944986,1.38833361064691,0.565067924840209,0.92000166150403
"37",9.43044058908215e-05,0.000346470354103686,0.00395414334559398,0.0116804360903428,0.0407605416185258,1.33706631085876,0.578304192144226,0.922672326914314
"38",9.43044058908215e-05,0.000346470354103686,0.00395414334559398,0.0116804360903428,0.0407605416185258,1.33706631085876,0.578304192144226,0.922672326914314
"39",9.51799149633864e-05,0.000405698364464576,0.00476548430319154,0.0111568557339395,0.0369863874697862,1.47034793530838,0.514905245359458,0.934467459067481
"40",9.35963773595573e-05,0.000413131202920008,0.00484381085786903,0.013513938975731,0.0387263155872886,1.40966076545574,0.745470293331956,0.939712060616053
"41",9.50969073754956e-05,0.000356805486309398,0.00393376604723602,0.014934573142091,0.0480929349700342,1.42003612164006,0.839375990399525,0.929151099323794
"42",0.000100902610195039,0.000329004030833867,0.00453412268488389,0.00748928752978004,0.0483318871670665,1.46600605189514,0.763587686401266,0.930569546583743
"43",0.000100190199787232,0.000269095689355493,0.00489783885372913,0.005,0.0407965616427634,1.36408310400207,0.692794159101648,0.924883483956799
"44",0.000104071522202169,0.000245594574921356,0.0049106199991711,0.0099224329719925,0.0414816843897532,1.40990838574327,0.615331206973759,0.929081876093508
"45",0.000104071522202169,0.000245594574921356,0.0049106199991711,0.0099224329719925,0.0414816843897532,1.40990838574327,0.615331206973759,0.929081876093508
"46",0.000104792258766406,0.000249070704994702,0.00484270962347467,0.00849677800408921,0.0442625890109531,1.56356970691814,0.566098887684755,0.929225277613682
"47",0.000105518505198739,0.000291087439161747,0.00467412324259266,0.00517814765604881,0.0395569656566249,1.62683785655708,0.373563464719907,0.918104691969111
"48",0.000108487310053208,0.000271306667770398,0.00480138677430915,0.011585040898269,0.0369219885094378,1.62690723416399,0.442374520953136,0.931918300957474
"49",0.000108487310053208,0.000271306667770398,0.00480138677430915,0.011585040898269,0.0369219885094378,1.62690723416399,0.442374520953136,0.931918300957474
"50",9.71709112054639e-05,0.00029965571632432,0.00479495347713863,0.005,0.0302125468399052,1.55835604661319,0.3,0.924342574136823
"51",8.95360689757171e-05,0.000338634076144769,0.00512936530665658,0.005,0.0281237842163107,1.47814115936404,0.367489902274242,0.92736906441364
"52",8.31434481665745e-05,0.000406096022279011,0.0054167680247701,0.0100575655973766,0.0350311122386447,1.35322168786457,0.364533973124913,0.92619609981316
"53",8.50483740758019e-05,0.000370529424715022,0.00538326460344699,0.0132139349045997,0.0368220929288809,1.25263320726566,0.322006666898963,0.927470927912259
"54",8.14145058199801e-05,0.000372315820729652,0.00561463839682518,0.005,0.0310951705271386,1.11906951927363,0.318525873986176,0.905233236321198
"55",8.12702559920539e-05,0.000384184953379875,0.00571599745080606,0.005,0.0385394756583961,1.10523460254664,0.3,0.896610355701782
"56",9.11098839380382e-05,0.000328452010406643,0.00588495149732952,0.005,0.0377541288822575,0.962662192299298,0.3,0.896200430947485
"57",9.11098839380382e-05,0.000328452010406643,0.00588495149732952,0.005,0.0377541288822575,0.962662192299298,0.3,0.896200430947485
"58",9.11098839380382e-05,0.000328452010406643,0.00588495149732952,0.005,0.0377541288822575,0.962662192299298,0.3,0.896200430947485
"59",9.29073804834202e-05,0.000319391980539452,0.00557732891318355,0.005,0.0319230963379966,1.10199420344314,0.354076129367032,0.881450101708516
"60",8.9327857220103e-05,0.000270167036764881,0.00422301985599718,0.0128668064543751,0.0323671039566569,0.950040576104995,0.328799939452007,0.882133068819714
"61",8.68900346733228e-05,0.000228491540223838,0.00417382017416385,0.0135202507084807,0.0328715690302129,0.920448860752146,0.3,0.890241054832103
"62",8.50084493568751e-05,0.00027848746253064,0.00350018146823527,0.00654442719912964,0.0272529116472885,0.991932516355586,0.3,0.889680218278003
"63",8.50084493568751e-05,0.00027848746253064,0.00350018146823527,0.00654442719912964,0.0272529116472885,0.991932516355586,0.3,0.889680218278003
"64",8.95451777676492e-05,0.000235667426591703,0.00408155742489479,0.005,0.0290063475442484,0.935213649591714,0.365027414109372,0.872004577065103
"65",8.05137194294042e-05,0.000226010850100907,0.00428146408663894,0.005,0.019366970082356,0.930306221211638,0.393996779217011,0.865124813840121
"66",8.05137194294042e-05,0.000226010850100907,0.00428146408663894,0.005,0.019366970082356,0.930306221211638,0.393996779217011,0.865124813840121
"67",8.40695112188115e-05,0.000252594061038991,0.00397171990464404,0.005,0.00694576406553946,0.944979024055292,0.502050145466789,0.848889471077946
"68",7.39320623113029e-05,0.000398200795988767,0.00416807480837418,0.005,0.0122550538876265,0.93391291146451,0.504908390877488,0.837961693000873
"69",7.78912527106882e-05,0.000376730841545182,0.00371177830721982,0.005,0.0165788180815316,0.964210998821999,0.440551042330448,0.831517142726581
"70",8.57186520895475e-05,0.000332436219647367,0.00318474587006909,0.005,0.0128634354738223,0.95759925284595,0.59856046199834,0.825226901926456
"71",8.08989980340536e-05,0.000339044285243005,0.00349602745590107,0.005,0.0132279572171727,1.05230225050956,0.750664010368093,0.832869992196079
"72",7.37423719007768e-05,0.000267431973641711,0.00407766023245304,0.005,0.0127288303218982,0.926813084786069,0.755667441322742,0.848621713067784
"73",7.37423719007768e-05,0.000267431973641711,0.00407766023245304,0.005,0.0127288303218982,0.926813084786069,0.755667441322742,0.848621713067784
"74",7.40575021100887e-05,0.000265334318683948,0.00385129794582967,0.0111365348741199,0.0119199503171426,1.0938179313917,0.90433941345969,0.845818984001926
"75",6.72038259084819e-05,0.000306063115243733,0.00417686436501327,0.0125796173166688,0.00883748236891471,1.07446435319946,0.76134343096646,0.861442961367895
"76",6.86711161340104e-05,0.000304303193975316,0.0045172504041563,0.017795980009875,0.0128307037261986,1.16607197844442,0.709759274719662,0.867166487472164
"77",6.8451830548529e-05,0.000363976741236328,0.00437822110254314,0.0204764743182575,0.00756732044200672,1.14441989962193,0.631330764108599,0.873263609798521
"78",6.8451830548529e-05,0.000363976741236328,0.00437822110254314,0.0204764743182575,0.00756732044200672,1.14441989962193,0.631330764108599,0.873263609798521
"79",7.22821020518396e-05,0.000384646406671971,0.00398820915538908,0.0250205300323121,0.005,1.19474768346794,0.774490577349386,0.860620124245181
"80",6.64161115912417e-05,0.000492850125729877,0.00389793764636207,0.018823495801534,0.005,1.15029598547029,0.848251333679954,0.855644908660043
"81",6.55993954791481e-05,0.000479496011032118,0.00354349430421359,0.0196887614988366,0.005,1.11632243563527,0.708172502116022,0.850254419919337
"82",5.56729374569462e-05,0.000489610642574294,0.00406358551724363,0.0180367956874451,0.005,1.18566397420458,0.665296655728161,0.864565174806305
"83",5.09250694123359e-05,0.000418632485639614,0.00389999954010919,0.0145672151996693,0.0126469732197247,1.19799167665862,0.612970072409772,0.853402813416912
"84",5.51672195732036e-05,0.000372870924690167,0.00422818400451791,0.012480411703823,0.005,1.21850152863043,0.675684214288676,0.859683371244295
"85",6.14208070000896e-05,0.000307131517711675,0.00369435123171009,0.0153612294712479,0.005,1.34159811366839,0.567975780404352,0.850545097524971
"86",6.52524145591756e-05,0.000336762221657348,0.00407560390552976,0.0176639820838116,0.005,1.5386037195948,0.555573597938424,0.849495864634562
"87",6.39501768657484e-05,0.000288175432470579,0.00455778424931684,0.0142210719880713,0.005,1.47475440664099,0.561946167630371,0.855897731620292
"88",6.92705654192129e-05,0.000420793739833546,0.00424325129634652,0.00537694741555524,0.0180673499970581,1.31016638931739,0.709211719292507,0.865107135943959
"89",7.25344685503175e-05,0.000407791978945834,0.00408918180233116,0.005,0.0172468119351639,1.19093406674664,0.716272391257214,0.864680897659413
"90",6.71038574553029e-05,0.00041420973743013,0.00387980441771178,0.00776240826885363,0.0204751090177486,1.2724517974334,0.729224495302215,0.866544603958358
"91",6.50392373135514e-05,0.00043388804347659,0.00436311527056366,0.00728321016865234,0.0169209639488543,1.11773277925361,0.757329043593509,0.858228949915529
"92",6.49225033883513e-05,0.00046698096606159,0.00414532720562231,0.00567827105416477,0.0189167226749839,1.37591242708076,0.692787739474023,0.8448267587848
"93",7.04911007850037e-05,0.000552462830971548,0.00450295771315616,0.0147202034714337,0.0151927737365561,1.30152335330059,0.730777758009431,0.86142323057439
"94",7.01553613934992e-05,0.000536078585296746,0.00476912840569923,0.0195471669837981,0.0186447546167509,1.2859227538885,0.683290790825742,0.855732509124041
"95",6.65594088395843e-05,0.000615780488301318,0.00520804409849365,0.0118737101296014,0.017996870903178,1.16947468698665,0.731308128927396,0.861326507727724
"96",7.13867204044777e-05,0.00061897070134225,0.00573916967318897,0.011223930092104,0.0173414261123224,1.33775022132221,0.700494767665472,0.854129220553663
"97",7.03809346435173e-05,0.000649996350896747,0.00630573884000587,0.0121461774823882,0.0209020310662421,1.05752883919575,0.903826522214807,0.849209535980869
"98",7.32937905242794e-05,0.000620774843961378,0.0063094205904375,0.0173514945018711,0.0232096395210118,1.090175750417,0.858733455234828,0.832613633291597
"99",7.18022076363738e-05,0.000689709249537017,0.00628581224362478,0.0166339433607176,0.0134749071894084,1.08878905422924,0.861790952303243,0.835937472210801
"100",6.2096235417057e-05,0.000767160484667134,0.00650943728427777,0.0121308452487465,0.0140996440501068,1.12149777182767,1.00134354410323,0.856986390185605
"101",5.60074389011393e-05,0.00076991462042213,0.00679155041009128,0.0132150387873304,0.023844872419913,1.10866178273173,0.853207772868123,0.863244186511406
"102",5.93318284257776e-05,0.000739498303111532,0.00614825028504789,0.00929786032202037,0.0126767461899863,1.2396069859959,0.737582999553694,0.864173657363547
"103",6.19183124149812e-05,0.000791639703484703,0.00586904499857903,0.005,0.0136344081948554,1.29101336865562,0.724297689449732,0.882265903634221
"104",7.08974843932988e-05,0.000744245102719258,0.00591130323896729,0.00973718950729666,0.005,1.0968711540615,0.697650706099758,0.88435320579321
"105",6.64839695202151e-05,0.00077552618428239,0.00573042063469753,0.00574241808138263,0.005,0.972363510190997,0.731389631918208,0.87631624789801
"106",6.78198239764168e-05,0.000725188040955073,0.00495765123198,0.00820194391836306,0.005,1.15688692197322,0.684375831739394,0.879986111018236
"107",6.78198239764168e-05,0.000725188040955073,0.00495765123198,0.00820194391836306,0.005,1.15688692197322,0.684375831739394,0.879986111018236
"108",7.36430808707462e-05,0.000732896152040186,0.00494022310162372,0.00844029596031201,0.012470684106844,1.11816959521955,0.692855025997222,0.873546156444165
"109",8.00770890452944e-05,0.000718286820480065,0.00463737844875059,0.005,0.0133836892765714,1.24203404859125,0.827956680766342,0.874362566766029
"110",8.35943990418199e-05,0.00067750169714635,0.00399888046347997,0.005,0.008419171991427,1.15103832616202,0.821534371102107,0.863953686126922
"111",8.20454661510756e-05,0.000729132351165298,0.00351272590368191,0.00692894063815954,0.005,1.00483786548442,0.783666005599308,0.829667985086677
"112",8.40431192159852e-05,0.000759594423499678,0.00222611391391586,0.005,0.005,0.958266357517293,0.778594651663939,0.826792513296537
"113",8.86278961830156e-05,0.000732664446192767,0.00170997364059308,0.00894662373725141,0.0110792537716909,0.917040900354805,0.704470239087977,0.833465343803907
"114",9.19560945335451e-05,0.000718138661663559,0.001,0.0145771046199052,0.00683132795194527,0.985815293331284,0.802555706453185,0.829874883048495
"115",9.10951788258569e-05,0.000723557686874767,0.0010798381218495,0.0108556836706121,0.0101154130447109,1.12806685648846,0.991450770921133,0.833294992605944
"116",9.41376741425859e-05,0.000770802181109536,0.001,0.00789804486623803,0.00912960508551622,1.23607981545528,0.976749143967794,0.852270906218514
"117",8.9050815882022e-05,0.000759031727016865,0.001,0.00750289979918032,0.0106404658137271,1.19146737393077,0.970419376448019,0.850787660435214
"118",8.02455482077505e-05,0.000892522071373765,0.00122304361676582,0.00795859180378873,0.00729835252990753,1.27583309084898,0.924665363916108,0.840439536210251
"119",7.62942374834661e-05,0.000891316278216848,0.00101019563655372,0.00973609616605528,0.005,1.25232256174094,0.897958985394922,0.830925137374399
"120",7.05232782915959e-05,0.000881558658358287,0.00107624956195199,0.00803380552679287,0.005,1.41431949648552,0.97147450220908,0.835528372765616
"121",7.75704872156668e-05,0.000866362861437073,0.0014508595692799,0.005,0.00683546798556211,1.40769892593945,0.98088146944579,0.834621168050963
"122",7.25172259758282e-05,0.000863000581641097,0.00138065481721067,0.005,0.00974843823916115,1.49575406757441,1.02647370874631,0.848684837293429
"123",6.65164131851213e-05,0.000816480952832554,0.00139793160939098,0.005,0.015167130628521,1.68370271778908,1.07265027194287,0.849662392590617
"124",6.49279078462624e-05,0.00087611682409486,0.00143007893597515,0.005,0.013624725321805,1.50427212826508,0.926657578652977,0.841621171404001
"125",6.16954427481672e-05,0.000932995750918616,0.00139809968266298,0.0102541748363945,0.00926193947570186,1.47790132355905,0.840123390934605,0.840491598755612
"126",6.66698390010554e-05,0.000950634863736048,0.00156673418593618,0.0145092284322587,0.005,1.52765603213738,0.687210237880997,0.834777946420388
"127",6.63827045151303e-05,0.001,0.001,0.0158742509074135,0.0184031623169713,1.38221095100057,0.642254971716231,0.808936907817722
"128",6.78601140850928e-05,0.001,0.001,0.00544486177770205,0.0165868387434457,1.39854155287982,0.460808796873035,0.835431807875638
"129",6.77100517588685e-05,0.000991072709526923,0.001,0.005,0.0133629931124742,1.40315343824607,0.392137532787173,0.819374076520385
"130",7.45892730560995e-05,0.001,0.00178870674222909,0.007973214800875,0.0164337098302892,1.43069432817645,0.390092432759608,0.819749798370348
"131",7.50899937138846e-05,0.00097574029041667,0.00182375286523754,0.0080478796149089,0.0185541474989372,1.4622358583119,0.427054346177829,0.82662791723753
"132",7.1723061036552e-05,0.000916342378459629,0.0019977724422882,0.0091638227403163,0.0169025874495484,1.50606342666682,0.377370823818625,0.830620087909527
"133",7.12569873955098e-05,0.000921873693269689,0.00216105668185549,0.0085781850994919,0.01015865931773,1.4160057682534,0.346132473935175,0.823706848539335
"134",7.24506713617321e-05,0.000891169666287542,0.00119456755681107,0.0131201439656179,0.00897668140809568,1.32584409441752,0.3,0.820144910415063
"135",7.46776625989808e-05,0.000897107663653467,0.00175464837729562,0.005,0.0171306790383945,1.32693926880994,0.3,0.820890028553618
"136",7.77018723808714e-05,0.000905524227843233,0.001,0.01421497004086,0.0247948555102421,1.28282360589275,0.3,0.816066612167209
"137",6.91807964050874e-05,0.000871618634246101,0.001,0.0129465213644594,0.0275125251603037,1.22466501377562,0.3,0.824446760473766
"138",6.74828052213009e-05,0.00091261829475662,0.001,0.0105582960731368,0.0211135564830032,1.19285600648311,0.305827021421531,0.813370791703564
"139",6.71262871154835e-05,0.000927506898486289,0.00180100114562492,0.005,0.014646198418426,1.15050628179451,0.3,0.80406336445342
"140",7.22095583590591e-05,0.000936500102502209,0.00239386358991194,0.00530833101501148,0.0207236935296867,1.21919740507537,0.3,0.801335379070413
"141",7.22095583590591e-05,0.000936500102502209,0.00239386358991194,0.00530833101501148,0.0207236935296867,1.21919740507537,0.3,0.801335379070413
"142",7.06832598034759e-05,0.001,0.00171569309416473,0.0100573517974664,0.0164657290927805,1.4425242928361,0.341187787940857,0.825610898860622
"143",7.60853963407193e-05,0.000990348957848944,0.00120665394123675,0.0094932568093055,0.00882935943910661,1.55480309021706,0.3,0.828107754246318
"144",8.33573249470527e-05,0.00099237166373551,0.00101261984624119,0.00894030164496504,0.00589506316810894,1.5913997356686,0.3,0.815281267619023
"145",8.16202446647983e-05,0.000897552842123427,0.00164825712650609,0.00759623414258156,0.00883878157446545,1.64998296837085,0.425464560226054,0.813628168199964
"146",7.97138961578081e-05,0.00083451555336396,0.00158846825917551,0.005,0.005,1.59066218592505,0.415909843069957,0.803076358473862
"147",8.67444892182466e-05,0.000834986960079561,0.001,0.00682689659154535,0.005,1.62973234225776,0.376644806342919,0.790215700385756
"148",7.97901137271729e-05,0.000778242484289645,0.001,0.0134423476708852,0.005,1.70238666929097,0.426031416331351,0.783618922306081
"149",7.81127590306603e-05,0.000776255961106693,0.00141441890361043,0.015095746197318,0.005,1.70312857205254,0.3,0.800587000726142
"150",7.86499811921283e-05,0.000719108154901618,0.001,0.0181952283026239,0.005,1.65572538447483,0.3,0.781497701285358
"151",7.82658565834234e-05,0.000593959377438053,0.0012184916303714,0.0137536822868391,0.0157119298780607,1.59136773756265,0.520148155210337,0.770837543084545
"152",6.99256701408692e-05,0.000659825261271608,0.00165601867277364,0.0152971492903026,0.0147102515852884,1.64884355513445,0.351370372131948,0.787049085564592
"153",7.29000853395319e-05,0.000673886623890029,0.00206606071841125,0.0266391213174592,0.0200520225023368,1.66735951452419,0.423155318624873,0.785044122279788
"154",7.29677606661668e-05,0.000671261689804016,0.00254892227852195,0.0306358594529694,0.0199447721280786,1.70987127640902,0.606502536538808,0.784338178182451
"155",7.78655350518367e-05,0.000682177133473927,0.00199442590649576,0.041989494055334,0.0212389509312553,1.6603684496653,0.68170608042584,0.783160060898248
"156",7.59630064653236e-05,0.000724708729516515,0.00158452856556577,0.0406177920374801,0.0289662999468494,1.81754594016521,0.899628974594366,0.797308282742964
"157",7.38290011507127e-05,0.000771229353238538,0.00175327098228758,0.0441934289920593,0.0223789621502276,2.042237763301,0.979509856923585,0.786110607026572
"158",7.22739962256564e-05,0.000808193707385854,0.00183266724937819,0.0482801798321185,0.0189558220913782,1.78920879334213,1.08101381972663,0.795635325794837
"159",6.9658630433522e-05,0.000870551308738881,0.00141482027052335,0.0490530834652617,0.0201863565117172,1.89144175662636,1.05782194630304,0.796337259869304
"160",6.35726025527192e-05,0.000909574082555614,0.0015621394828324,0.0474090497158275,0.0148906403353496,2.12329100557025,0.978613118894236,0.80822426555633
"161",5.99154162613597e-05,0.000869194782423627,0.0018466922605138,0.0526239352493715,0.01076525770603,2.06491707132427,0.830544847473232,0.810991510304896
"162",6.26113636990251e-05,0.000930666959445803,0.00168305227159659,0.0627277784790533,0.00587981825335068,1.92791754372759,0.853641008475859,0.820486763742446
"163",6.26113636990251e-05,0.000930666959445803,0.00168305227159659,0.0627277784790533,0.00587981825335068,1.92791754372759,0.853641008475859,0.820486763742446
"164",6.71852725697262e-05,0.000938230543129439,0.00186019075983441,0.0584971893591434,0.005,1.96182877487382,0.815932237654811,0.818321238284988
"165",5.9524304303499e-05,0.000986753911701568,0.00126254338171978,0.0560917736078979,0.0075215314976828,2.0142154259384,0.669251205511883,0.810680533835787
"166",6.97792200248428e-05,0.001,0.001789608780546,0.0582520815484534,0.014379820156068,1.99910721329999,0.640874765978472,0.804592253070354
"167",7.03866367943616e-05,0.001,0.00183263416953996,0.0594184330850421,0.00912201052796754,1.91693910502805,0.639416720062377,0.821472475642711
"168",7.85222713689857e-05,0.000996392370401556,0.00175403617579688,0.0598575792239269,0.00994982799190686,1.96396019187234,0.735207673879892,0.824907665397447
"169",7.76155411014148e-05,0.000897728978961801,0.00135147333541513,0.0667579159038659,0.0102070059791554,2.04416212792375,0.75018230003055,0.835505240343344
"170",7.46082305679245e-05,0.000942560045282904,0.00109163899839438,0.068616231509371,0.00513020256200011,2.04947173382414,0.756430290570837,0.834335088443254
"171",7.84961553613497e-05,0.000861843445900196,0.00160825698069631,0.0715413077613249,0.005,1.90382731071974,0.579013530993442,0.841444582832538
"172",8.26804373748948e-05,0.000832724203935843,0.001,0.0768248676283642,0.005,1.7787272315003,0.516627000985221,0.842132978366548
"173",8.51749786637427e-05,0.000842280180988445,0.001,0.0779982954505388,0.0124834746072747,1.93847792380137,0.472588124222448,0.825969662071827
"174",9.19927102631745e-05,0.00084045023680594,0.0016067123521596,0.0803225336728895,0.015942107769768,1.99302387469283,0.388456750518608,0.810890085449963
"175",9.23263691254078e-05,0.000812225102338507,0.00196051765756763,0.0767064263570268,0.0223416145730214,1.97705286933171,0.371333753631372,0.821360178859574
"176",9.30588215344863e-05,0.000798644527178251,0.00198029851393083,0.0770340881913194,0.036835855096017,1.85258029780412,0.3,0.817444918304501
"177",9.44113548217212e-05,0.000820048090709779,0.00220744294860469,0.0790072108990368,0.0352871353171471,1.91464997017523,0.3,0.827563533746214
"178",0.000102129139083379,0.000810675044519128,0.00276844144254755,0.0800582069018363,0.0356838291696865,2.08875406331326,0.3,0.827274439643542
"179",0.000101693173115949,0.000913144578475739,0.0030815700843635,0.0773093293870652,0.0289425481464127,2.22906553833491,0.3,0.819991470936495
"180",0.000104917390846923,0.000865129901117398,0.0023967871745361,0.0746987158130886,0.0378322484076711,2.16026050608074,0.347172492788617,0.827947471160624
"181",0.000103493560001209,0.000883921178552997,0.00118389581780029,0.0708816526077797,0.0307946988756669,2.3118863007795,0.411136973771434,0.843115215700765
"182",0.000101943890360149,0.000888780285277986,0.00219431411133179,0.0779026837918808,0.0313332258747757,2.36592386575433,0.30748280584043,0.828348673575432
"183",0.000101756558399656,0.000919968994389347,0.00183684012514283,0.0804277861296815,0.0328773069693552,2.37590470579083,0.3,0.819948520008995
"184",0.00010854087134699,0.000974000625364672,0.001,0.0789811449375396,0.0362491074442761,2.42122520877395,0.3,0.803925887334062
"185",0.000107966927398111,0.001,0.00100598048943299,0.0792422643410154,0.0329174660684792,2.54155359708591,0.488252928361595,0.807321462740373
"186",0.000106322710318647,0.001,0.001,0.0791968416650874,0.0352289012869391,2.50099776912403,0.505139575081628,0.810049150465513
"187",0.000110744964265424,0.001,0.00114459707070765,0.0809861347073861,0.0374434474110064,2.5184416410899,0.556123269187622,0.793775468279584
"188",0.000117578353098251,0.001,0.001,0.0730475779816394,0.0426927348351961,2.71531236714255,0.653477597832145,0.801588967546438
"189",0.000118179906082637,0.001,0.00153735083967305,0.0667174974540202,0.0371659213549911,2.75891694445177,0.721613320729708,0.800964028042086
"190",0.000124772232534985,0.001,0.00145419873877891,0.0694993076092366,0.0331705951086525,2.71244321667797,0.638001112721892,0.820778468145496
"191",0.000130489630816175,0.001,0.0010816960080379,0.0576675310625656,0.0321003081545741,2.84643324747279,0.66406675234805,0.834671464933145
"192",0.000134111882239915,0.000952684244605888,0.001,0.0610852506386934,0.0329503575178686,2.83484039264067,0.669198501221508,0.841422231951985
"193",0.000131037897818762,0.000970686804949265,0.001,0.0621194414637883,0.0376399683194061,2.79294259923172,0.726457079484017,0.85667063669594
"194",0.000127265582903284,0.00091248803314736,0.00131589800603456,0.0529560535379584,0.0320711786155533,2.65741636971749,0.629084640337893,0.859956217494324
"195",0.000121463210286563,0.000912308477593993,0.00124702596804251,0.0521016456880657,0.031367590341455,2.4326057229914,0.632600723278087,0.859851124918006
"196",0.000132326488786357,0.000941070930805186,0.00153709776400365,0.0528761169717041,0.0294744543717148,2.26674199620112,0.796057402538362,0.838730098719064
"197",0.000141790028390958,0.000967894088190008,0.00109144457101438,0.0497114295765438,0.0276601881176862,2.24508025263163,0.768978468695777,0.842398952195653
